invoice_id,date,timestamp,product,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,rating
INV-1024,2023-03-01,2023-03-01 09:56:00,Chicken,Meat,1,9.39,9.39,Member,Debit Card,Fmale,18-25,4
INV-1024,2023-03-01,2023-03-01 09:56:00,Bananas,Produce,2,1.95,3.89,Member,Debit Card,Fmale,18-25,4
INV-1024,2023-03-01,2023-03-01 09:56:00,Soap,Personal Care,3,5.81,17.43,Member,Debit Card,Fmale,18-25,4
INV-1024,2023-03-01,2023-03-01 09:56:00,Toilet Paper,Household,1,9.08,9.08,Member,Debit Card,Fmale,18-25,4
INV-1025,2023-03-01,2023-03-01 16:45:00,Cheese,Dairy,2,5.87,11.73,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Datergent,Household,3,4.04,12.11,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Pasta,Pantry,1,1.97,1.97,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Tea,Beverages,1,5.19,5.19,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Bananas,Produce,2,2.02,4.04,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Flour,Pantry,2,3.86,7.72,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Soap,Personal Care,3,5.9,17.69,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Water,Beverages,1,0.99,0.99,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Butter,Dairy,3,5.02,15.05,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Apples,Produce,3,15.37,46.11,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Datergent,Household,3,3.86,11.58,Regular,Credit Cart,Fmale,46-55,3
INV-1025,2023-03-01,2023-03-01 16:45:00,Cheese,Dairy,1,6.18,6.18,Regular,Credit Cart,Fmale,46-55,3
INV-1026,2023-03-01,2023-03-01 13:04:00,Toilet Paper,Household,2,9.2,18.39,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Potatoes,Produce,1,2.95,2.95,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Fish,Seafood,1,10.43,10.43,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Butter,Dairy,3,5.16,15.49,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Tomatoes,Produce,1,2.61,2.61,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Fish,Seafood,3,10.17,30.5,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Potatoes,Produce,1,3.09,3.09,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Rice,Pantry,1,5.22,5.22,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Datergent,Household,3,4.0,12.01,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Pasta,Pantry,2,2.04,4.09,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Apples,Produce,1,15.74,15.74,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Soap,Personal Care,2,6.01,12.02,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Flour,Pantry,2,3.94,7.87,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Shampoo,Personal Care,1,4.81,4.81,Member,Cash,Male,18-25,4
INV-1026,2023-03-01,2023-03-01 13:04:00,Rice,Pantry,3,5.04,15.13,Member,Cash,Male,18-25,4
INV-1027,2023-03-01,2023-03-01 19:27:00,Soap,Personal Care,3,6.19,18.57,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Pasta,Pantry,3,2.01,6.03,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Chicken,Meat,2,8.91,17.82,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Tomatoes,Produce,3,2.41,7.23,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Soap,Personal Care,2,6.28,12.55,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Eggs,Dairy,3,2.22,6.65,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Toilet Paper,Household,3,8.58,25.75,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Shampoo,Personal Care,1,5.22,5.22,Member,Cash,Male,56+,3
INV-1027,2023-03-01,2023-03-01 19:27:00,Cheese,Dairy,1,5.92,5.92,Member,Cash,Male,56+,3
INV-1028,2023-03-01,2023-03-01 20:29:00,Apples,Produce,3,15.35,46.04,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Rice,Pantry,2,4.75,9.49,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Beef,Meat,3,13.1,39.3,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Shampoo,Personal Care,1,4.83,4.83,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Toothpaste,Personal Care,2,2.49,4.98,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Bananas,Produce,3,2.03,6.1,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Water,Beverages,3,0.99,2.98,Regular,Credit Cart,Fmale,56+,4
INV-1028,2023-03-01,2023-03-01 20:29:00,Tea,Beverages,3,5.15,15.45,Regular,Credit Cart,Fmale,56+,4
INV-1029,2023-03-01,2023-03-01 08:39:00,Yagurt,Dairy,1,1.96,1.96,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Flour,Pantry,1,4.11,4.11,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Wine,Alcohol,3,11.52,34.55,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Flour,Pantry,3,3.86,11.58,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Milk,Dairy,3,2.94,8.82,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Tea,Beverages,2,4.82,9.64,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Eggs,Dairy,2,2.24,4.49,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Sugar,Pantry,1,3.0,3.0,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Toothpaste,Personal Care,3,2.39,7.18,Member,Debit Card,Male,36-45,3
INV-1029,2023-03-01,2023-03-01 08:39:00,Milk,Dairy,1,2.95,2.95,Member,Debit Card,Male,36-45,3
INV-1030,2023-03-01,2023-03-01 21:52:00,Datergent,Household,1,3.83,3.83,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Shampoo,Personal Care,3,4.92,14.76,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Wine,Alcohol,1,12.58,12.58,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Soap,Personal Care,1,5.96,5.96,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Water,Beverages,2,1.0,2.0,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Cheese,Dairy,1,6.24,6.24,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Beer,Alcohol,1,1.91,1.91,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Eggs,Dairy,1,2.27,2.27,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Butter,Dairy,1,4.82,4.82,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Eggs,Dairy,2,2.34,4.67,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Eggs,Dairy,2,2.4,4.8,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Oranges,Produce,3,0.94,2.82,Regular,Cash,Fmale,46-55,5
INV-1030,2023-03-01,2023-03-01 21:52:00,Shampoo,Personal Care,2,4.86,9.73,Regular,Cash,Fmale,46-55,5
INV-1031,2023-03-01,2023-03-01 16:29:00,Tea,Beverages,2,5.0,10.0,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Potatoes,Produce,2,3.05,6.09,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Shampoo,Personal Care,1,4.79,4.79,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Butter,Dairy,2,5.2,10.4,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Soap,Personal Care,1,5.9,5.9,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Flour,Pantry,1,3.95,3.95,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Tea,Beverages,1,5.2,5.2,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Rice,Pantry,3,4.89,14.67,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Bread,Bakery,2,4.31,8.62,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Tea,Beverages,3,5.13,15.4,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Soap,Personal Care,1,6.15,6.15,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Sugar,Pantry,3,2.96,8.89,Member,Credit Cart,Male,18-25,4
INV-1031,2023-03-01,2023-03-01 16:29:00,Water,Beverages,1,1.01,1.01,Member,Credit Cart,Male,18-25,4
INV-1032,2023-03-01,2023-03-01 17:27:00,Beer,Alcohol,2,1.99,3.98,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Milk,Dairy,1,2.91,2.91,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Juice,Beverages,1,3.35,3.35,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Rice,Pantry,2,5.15,10.3,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Beer,Alcohol,2,2.01,4.02,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Toilet Paper,Household,3,9.07,27.2,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Datergent,Household,2,4.18,8.36,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Pasta,Pantry,2,1.9,3.81,Regular,Cash,Fmale,56+,3
INV-1032,2023-03-01,2023-03-01 17:27:00,Yagurt,Dairy,1,1.91,1.91,Regular,Cash,Fmale,56+,3
INV-1033,2023-03-01,2023-03-01 11:04:00,Flour,Pantry,2,3.91,7.83,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Sugar,Pantry,3,2.99,8.98,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Cheese,Dairy,1,6.15,6.15,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Bread,Bakery,3,4.38,13.14,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Cheese,Dairy,3,6.11,18.34,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Water,Beverages,3,0.98,2.93,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Soap,Personal Care,3,5.92,17.77,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Apples,Produce,2,16.44,32.89,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Beef,Meat,1,13.06,13.06,Member,Debit Card,Fmale,56+,5
INV-1033,2023-03-01,2023-03-01 11:04:00,Beer,Alcohol,2,1.97,3.93,Member,Debit Card,Fmale,56+,5
INV-1034,2023-03-01,2023-03-01 11:46:00,Beef,Meat,2,12.77,25.54,Regular,Debit Card,Male,56+,4
INV-1034,2023-03-01,2023-03-01 11:46:00,Water,Beverages,3,0.97,2.91,Regular,Debit Card,Male,56+,4
INV-1034,2023-03-01,2023-03-01 11:46:00,Chicken,Meat,1,9.25,9.25,Regular,Debit Card,Male,56+,4
INV-1034,2023-03-01,2023-03-01 11:46:00,Yagurt,Dairy,1,2.0,2.0,Regular,Debit Card,Male,56+,4
INV-1034,2023-03-01,2023-03-01 11:46:00,Flour,Pantry,3,4.19,12.56,Regular,Debit Card,Male,56+,4
INV-1034,2023-03-01,2023-03-01 11:46:00,Butter,Dairy,1,5.15,5.15,Regular,Debit Card,Male,56+,4
INV-1035,2023-03-01,2023-03-01 13:41:00,Fish,Seafood,2,10.17,20.35,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Datergent,Household,2,4.12,8.24,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Yagurt,Dairy,3,1.92,5.75,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Tomatoes,Produce,3,2.57,7.71,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Sugar,Pantry,3,3.0,9.01,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Toothpaste,Personal Care,2,2.6,5.2,Regular,Cash,Male,36-45,3
INV-1035,2023-03-01,2023-03-01 13:41:00,Potatoes,Produce,2,3.09,6.18,Regular,Cash,Male,36-45,3
INV-1036,2023-03-01,2023-03-01 18:20:00,Coffee,Beverages,2,7.61,15.21,Regular,Credit Cart,Fmale,56+,3
INV-1036,2023-03-01,2023-03-01 18:20:00,Tea,Beverages,3,5.08,15.24,Regular,Credit Cart,Fmale,56+,3
INV-1036,2023-03-01,2023-03-01 18:20:00,Juice,Beverages,3,3.51,10.53,Regular,Credit Cart,Fmale,56+,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Toilet Paper,Household,3,8.54,25.63,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Fish,Seafood,3,10.17,30.52,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Juice,Beverages,3,3.55,10.66,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Potatoes,Produce,1,3.08,3.08,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Milk,Dairy,1,3.05,3.05,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Water,Beverages,3,0.99,2.97,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Beer,Alcohol,3,1.99,5.98,Regular,Credit Cart,Male,46-55,3
INV-1037,2023-03-01,2023-03-01 17:41:00,Bread,Bakery,3,4.44,13.33,Regular,Credit Cart,Male,46-55,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Beer,Alcohol,3,1.95,5.84,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Shampoo,Personal Care,1,4.83,4.83,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Wine,Alcohol,1,12.55,12.55,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Juice,Beverages,1,3.6,3.6,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Tea,Beverages,2,4.95,9.89,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Pasta,Pantry,2,2.04,4.08,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Sugar,Pantry,2,3.04,6.08,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Tomatoes,Produce,3,2.54,7.61,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Pasta,Pantry,3,2.06,6.17,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Coffee,Beverages,2,8.34,16.68,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Milk,Dairy,1,3.08,3.08,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Oranges,Produce,3,1.0,3.0,Regular,Debit Card,Fmale,36-45,3
INV-1038,2023-03-01,2023-03-01 08:29:00,Juice,Beverages,1,3.62,3.62,Regular,Debit Card,Fmale,36-45,3
INV-1039,2023-03-01,2023-03-01 20:19:00,Fish,Seafood,3,9.65,28.94,Regular,Debit Card,Fmale,18-25,4
INV-1040,2023-03-01,2023-03-01 11:33:00,Bananas,Produce,3,1.95,5.84,Member,Debit Card,Fmale,36-45,5
INV-1041,2023-03-01,2023-03-01 19:42:00,Soap,Personal Care,2,6.29,12.58,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Cheese,Dairy,2,6.28,12.55,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Cheese,Dairy,1,5.87,5.87,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Butter,Dairy,1,5.22,5.22,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Eggs,Dairy,1,2.28,2.28,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Tomatoes,Produce,1,2.49,2.49,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Rice,Pantry,1,4.91,4.91,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Apples,Produce,1,16.68,16.68,Regular,Credit Cart,Male,18-25,3
INV-1041,2023-03-01,2023-03-01 19:42:00,Milk,Dairy,2,2.94,5.88,Regular,Credit Cart,Male,18-25,3
INV-1042,2023-03-01,2023-03-01 18:18:00,Tea,Beverages,3,5.18,15.53,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Datergent,Household,3,3.87,11.62,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Rice,Pantry,3,5.1,15.3,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Toothpaste,Personal Care,2,2.47,4.94,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Pasta,Pantry,3,2.07,6.21,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Beer,Alcohol,2,2.02,4.03,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Tea,Beverages,2,5.09,10.18,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Eggs,Dairy,3,2.38,7.15,Regular,Cash,Male,18-25,4
INV-1042,2023-03-01,2023-03-01 18:18:00,Tea,Beverages,3,4.98,14.93,Regular,Cash,Male,18-25,4
INV-1043,2023-03-01,2023-03-01 16:24:00,Datergent,Household,1,3.99,3.99,Regular,Credit Cart,Fmale,36-45,3
INV-1043,2023-03-01,2023-03-01 16:24:00,Apples,Produce,1,16.0,16.0,Regular,Credit Cart,Fmale,36-45,3
INV-1044,2023-03-01,2023-03-01 16:04:00,Fish,Seafood,3,10.47,31.42,Regular,Debit Card,Fmale,46-55,3
INV-1045,2023-03-01,2023-03-01 09:09:00,Soap,Personal Care,3,5.92,17.75,Member,Credit Cart,Fmale,46-55,5
INV-1045,2023-03-01,2023-03-01 09:09:00,Coffee,Beverages,2,7.83,15.66,Member,Credit Cart,Fmale,46-55,5
INV-1045,2023-03-01,2023-03-01 09:09:00,Tomatoes,Produce,1,2.48,2.48,Member,Credit Cart,Fmale,46-55,5
INV-1045,2023-03-01,2023-03-01 09:09:00,Juice,Beverages,1,3.39,3.39,Member,Credit Cart,Fmale,46-55,5
INV-1045,2023-03-01,2023-03-01 09:09:00,Cheese,Dairy,2,5.84,11.68,Member,Credit Cart,Fmale,46-55,5
INV-1045,2023-03-01,2023-03-01 09:09:00,Oranges,Produce,2,1.01,2.02,Member,Credit Cart,Fmale,46-55,5
INV-1046,2023-03-01,2023-03-01 11:05:00,Toilet Paper,Household,3,8.92,26.76,Regular,Credit Cart,Fmale,46-55,3
INV-1047,2023-03-01,2023-03-01 11:33:00,Coffee,Beverages,2,8.19,16.38,Member,Cash,Male,56+,5
INV-1047,2023-03-01,2023-03-01 11:33:00,Shampoo,Personal Care,3,4.86,14.59,Member,Cash,Male,56+,5
INV-1048,2023-03-01,2023-03-01 15:55:00,Rice,Pantry,1,5.14,5.14,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Bananas,Produce,1,1.99,1.99,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Eggs,Dairy,2,2.4,4.8,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Tea,Beverages,2,4.89,9.78,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Eggs,Dairy,2,2.36,4.71,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Beer,Alcohol,3,1.9,5.69,Regular,Debit Card,Male,26-35,3
INV-1048,2023-03-01,2023-03-01 15:55:00,Toilet Paper,Household,1,8.64,8.64,Regular,Debit Card,Male,26-35,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Milk,Dairy,1,3.03,3.03,Member,Credit Cart,Fmale,56+,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Toilet Paper,Household,1,8.66,8.66,Member,Credit Cart,Fmale,56+,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Toilet Paper,Household,3,8.73,26.18,Member,Credit Cart,Fmale,56+,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Rice,Pantry,1,4.76,4.76,Member,Credit Cart,Fmale,56+,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Milk,Dairy,2,2.88,5.77,Member,Credit Cart,Fmale,56+,3
INV-1049,2023-03-01,2023-03-01 13:07:00,Water,Beverages,1,0.96,0.96,Member,Credit Cart,Fmale,56+,3
INV-1050,2023-03-01,2023-03-01 21:04:00,Datergent,Household,3,3.98,11.93,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Eggs,Dairy,3,2.27,6.82,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Cheese,Dairy,2,6.25,12.5,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Rice,Pantry,3,5.11,15.33,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Coffee,Beverages,2,8.31,16.63,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Flour,Pantry,1,3.99,3.99,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Apples,Produce,3,16.36,49.09,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Milk,Dairy,1,2.98,2.98,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Sugar,Pantry,3,3.01,9.02,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Beef,Meat,3,13.1,39.29,Regular,Cash,Fmale,46-55,5
INV-1050,2023-03-01,2023-03-01 21:04:00,Datergent,Household,1,3.98,3.98,Regular,Cash,Fmale,46-55,5
INV-1051,2023-03-01,2023-03-01 16:04:00,Juice,Beverages,1,3.5,3.5,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Beef,Meat,3,13.03,39.09,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Oranges,Produce,3,1.03,3.09,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Potatoes,Produce,2,3.03,6.06,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Tomatoes,Produce,2,2.41,4.81,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Toothpaste,Personal Care,3,2.56,7.69,Member,Cash,Fmale,46-55,3
INV-1051,2023-03-01,2023-03-01 16:04:00,Cheese,Dairy,2,6.03,12.05,Member,Cash,Fmale,46-55,3
INV-1052,2023-03-01,2023-03-01 09:05:00,Tea,Beverages,3,4.91,14.74,Regular,Credit Cart,Male,46-55,5
INV-1052,2023-03-01,2023-03-01 09:05:00,Juice,Beverages,2,3.34,6.67,Regular,Credit Cart,Male,46-55,5
INV-1052,2023-03-01,2023-03-01 09:05:00,Cheese,Dairy,2,5.69,11.39,Regular,Credit Cart,Male,46-55,5
INV-1052,2023-03-01,2023-03-01 09:05:00,Flour,Pantry,2,3.83,7.65,Regular,Credit Cart,Male,46-55,5
INV-1052,2023-03-01,2023-03-01 09:05:00,Chicken,Meat,1,9.16,9.16,Regular,Credit Cart,Male,46-55,5
INV-1052,2023-03-01,2023-03-01 09:05:00,Fish,Seafood,3,10.24,30.71,Regular,Credit Cart,Male,46-55,5
INV-1053,2023-03-01,2023-03-01 18:51:00,Bread,Bakery,3,4.29,12.86,Member,Debit Card,Fmale,18-25,5
INV-1053,2023-03-01,2023-03-01 18:51:00,Bananas,Produce,3,1.96,5.88,Member,Debit Card,Fmale,18-25,5
INV-1053,2023-03-01,2023-03-01 18:51:00,Fish,Seafood,1,9.73,9.73,Member,Debit Card,Fmale,18-25,5
INV-1053,2023-03-01,2023-03-01 18:51:00,Butter,Dairy,3,5.0,14.99,Member,Debit Card,Fmale,18-25,5
INV-1053,2023-03-01,2023-03-01 18:51:00,Rice,Pantry,2,4.85,9.71,Member,Debit Card,Fmale,18-25,5
INV-1054,2023-03-01,2023-03-01 15:33:00,Milk,Dairy,2,3.04,6.08,Regular,Cash,Male,46-55,3
INV-1054,2023-03-01,2023-03-01 15:33:00,Soap,Personal Care,1,6.06,6.06,Regular,Cash,Male,46-55,3
