order_id,date,book,author,category,quantity,unit_price,total_sales,customer_type,payment_method,customer_gender,customer_age,book_format,rating
ORD-1197,2023-01-06,Brave New World,Aldous Huxley,Dystopian,1,17.14,17.14,Teacher,Debit Card,Female,46-55,Hardcover,3
ORD-1198,2023-01-06,Gone Girl,Gillian Flynn,Thriller,1,23.73,23.73,Teacher,Debit Card,Female,46-55,Hardcover,3
ORD-1199,2023-01-06,The Da Vinci Code,Dan Brown,Thriller,2,15.67,31.35,Student,Paypal,Female,46-55,Paperback,5
ORD-1200,2023-01-06,The Road,Cormac McCarthy,Post-Apocalyptic,1,10.93,10.93,Student,Paypal,Female,46-55,Paperback,5
ORD-1201,2023-01-06,The Hunger Games,Suzanne Collins,Young Adult,1,14.14,14.14,Student,Paypal,Female,46-55,Paperback,5
ORD-1202,2023-01-06,Brave New World,Aldous Huxley,Dystopian,2,10.84,21.68,Student,Paypal,Female,46-55,Paperback,5
ORD-1203,2023-01-06,Pride and Prejudice,Jane Austen,Classic,1,11.48,11.48,Student,Paypal,Female,46-55,Paperback,5
ORD-1204,2023-01-06,The Book Thief,Markus Zusak,Historical Fiction,1,10.2,10.2,Regular,Credit Card,Female,18-25,E-book,3
ORD-1205,2023-01-06,1984,George Orwell,Dystopian,3,9.27,27.8,Regular,Credit Card,Female,18-25,E-book,3
ORD-1206,2023-01-06,Brave New World,Aldous Huxley,Dystopian,1,8.66,8.66,Regular,Credit Card,Female,18-25,E-book,3
ORD-1207,2023-01-06,The Great Gatsby,F. Scott Fitzgerald,Classic,1,11.02,11.02,Regular,Credit Card,Female,18-25,E-book,3
ORD-1208,2023-01-06,The Da Vinci Code,Dan Brown,Thriller,1,13.74,13.74,Regular,Debit Card,Female,18-25,Paperback,5
ORD-1209,2023-01-06,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.1,17.1,Regular,Debit Card,Female,18-25,Paperback,5
ORD-1210,2023-01-06,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.59,15.59,Regular,Debit Card,Female,18-25,Paperback,5
ORD-1211,2023-01-06,The Kite Runner,Khaled Hosseini,Fiction,1,13.15,13.15,Regular,Debit Card,Female,18-25,Paperback,5
ORD-1212,2023-01-06,The Stand,Stephen King,Horror,1,20.13,20.13,Student,Paypal,Male,56+,Paperback,4
ORD-1213,2023-01-06,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.24,15.24,Student,Paypal,Male,56+,Paperback,4
ORD-1214,2023-01-06,The Shining,Stephen King,Horror,1,13.25,13.25,Student,Paypal,Male,56+,Paperback,4
ORD-1215,2023-01-06,It,Stephen King,Horror,1,18.04,18.04,Student,Paypal,Male,56+,Paperback,4
ORD-1216,2023-01-06,The Shining,Stephen King,Horror,1,20.12,20.12,Regular,Credit Card,Female,56+,Hardcover,5
ORD-1217,2023-01-06,The Hunger Games,Suzanne Collins,Young Adult,1,22.39,22.39,Regular,Credit Card,Female,56+,Hardcover,5
ORD-1218,2023-01-06,The Alchemist,Paulo Coelho,Fiction,1,20.0,20.0,Regular,Credit Card,Female,56+,Hardcover,5
ORD-1219,2023-01-06,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,30.6,30.6,Regular,Credit Card,Female,56+,Hardcover,5
ORD-1220,2023-01-06,Pride and Prejudice,Jane Austen,Classic,1,17.67,17.67,Regular,Credit Card,Female,56+,Hardcover,5
ORD-1221,2023-01-06,The Catcher in the Rye,J.D. Salinger,Classic,1,12.96,12.96,Teacher,Credit Card,Female,46-55,Paperback,3
ORD-1222,2023-01-06,It,Stephen King,Horror,1,18.28,18.28,Teacher,Credit Card,Female,46-55,Paperback,3
ORD-1223,2023-01-06,The Kite Runner,Khaled Hosseini,Fiction,1,11.72,11.72,Teacher,Credit Card,Female,46-55,Paperback,3
ORD-1224,2023-01-06,The Fault in Our Stars,John Green,Young Adult,1,13.98,13.98,Teacher,Credit Card,Female,46-55,Paperback,3
ORD-1225,2023-01-06,The Shining,Stephen King,Horror,1,13.63,13.63,Regular,Debit Card,Male,18-25,Paperback,5
ORD-1226,2023-01-06,The Catcher in the Rye,J.D. Salinger,Classic,1,15.01,15.01,Regular,Debit Card,Male,18-25,Paperback,5
ORD-1227,2023-01-06,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.53,10.53,Regular,Debit Card,Male,18-25,Paperback,5
ORD-1228,2023-01-06,The Alchemist,Paulo Coelho,Fiction,1,11.89,11.89,Regular,Debit Card,Male,18-25,Paperback,5
ORD-1229,2023-01-06,Gone Girl,Gillian Flynn,Thriller,1,14.84,14.84,Regular,Debit Card,Male,18-25,Paperback,5
ORD-1230,2023-01-06,Pride and Prejudice,Jane Austen,Classic,1,16.27,16.27,Student,Debit Card,Female,56+,Hardcover,4
ORD-1231,2023-01-06,1984,George Orwell,Dystopian,1,15.54,15.54,Student,Debit Card,Female,56+,Hardcover,4
ORD-1232,2023-01-06,To Kill a Mockingbird,Harper Lee,Classic,3,23.1,69.29,Student,Debit Card,Female,56+,Hardcover,4
ORD-1233,2023-01-06,The Kite Runner,Khaled Hosseini,Fiction,1,11.75,11.75,Teacher,Credit Card,Female,56+,Paperback,5
ORD-1234,2023-01-06,The Book Thief,Markus Zusak,Historical Fiction,1,14.16,14.16,Teacher,Credit Card,Female,56+,Paperback,5
ORD-1235,2023-01-06,Pride and Prejudice,Jane Austen,Classic,3,11.25,33.74,Teacher,Credit Card,Female,56+,Paperback,5
ORD-1236,2023-01-06,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.64,9.64,Teacher,Credit Card,Female,56+,Paperback,5
ORD-1237,2023-01-06,The Shining,Stephen King,Horror,1,13.17,13.17,Student,Debit Card,Male,46-55,Paperback,5
ORD-1238,2023-01-06,The Book Thief,Markus Zusak,Historical Fiction,1,13.82,13.82,Student,Debit Card,Male,46-55,Paperback,5
ORD-1239,2023-01-06,The Kite Runner,Khaled Hosseini,Fiction,1,13.7,13.7,Student,Debit Card,Male,46-55,Paperback,5
ORD-1240,2023-01-06,1984,George Orwell,Dystopian,1,11.54,11.54,Student,Debit Card,Male,46-55,Paperback,5
ORD-1241,2023-01-06,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.35,16.35,Student,Debit Card,Male,46-55,Paperback,5
ORD-1242,2023-01-07,The Da Vinci Code,Dan Brown,Thriller,2,23.13,46.25,Teacher,Debit Card,Female,46-55,Hardcover,4
ORD-1243,2023-01-07,The Handmaid's Tale,Margaret Atwood,Dystopian,1,21.72,21.72,Teacher,Debit Card,Female,46-55,Hardcover,4
ORD-1244,2023-01-07,1984,George Orwell,Dystopian,1,17.37,17.37,Teacher,Debit Card,Female,46-55,Hardcover,4
ORD-1245,2023-01-07,The Hobbit,J.R.R. Tolkien,Fantasy,1,23.95,23.95,Teacher,Debit Card,Female,46-55,Hardcover,4
ORD-1246,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,16.3,16.3,Teacher,Debit Card,Female,46-55,Hardcover,4
ORD-1247,2023-01-07,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,14.29,14.29,Student,Cach,Female,18-25,E-book,5
ORD-1248,2023-01-07,Brave New World,Aldous Huxley,Dystopian,1,10.23,10.23,Student,Cach,Female,18-25,E-book,5
ORD-1249,2023-01-07,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.74,17.74,Regular,Debit Card,Male,18-25,Paperback,3
ORD-1250,2023-01-07,Gone Girl,Gillian Flynn,Thriller,2,16.13,32.26,Regular,Debit Card,Male,18-25,Paperback,3
ORD-1251,2023-01-07,The Road,Cormac McCarthy,Post-Apocalyptic,1,12.03,12.03,Regular,Debit Card,Male,18-25,Paperback,3
ORD-1252,2023-01-07,The Da Vinci Code,Dan Brown,Thriller,3,13.97,41.9,Regular,Debit Card,Male,18-25,Paperback,3
ORD-1253,2023-01-07,The Da Vinci Code,Dan Brown,Thriller,1,14.84,14.84,Student,Credit Card,Female,18-25,Paperback,5
ORD-1254,2023-01-07,The Road,Cormac McCarthy,Post-Apocalyptic,1,13.1,13.1,Student,Credit Card,Female,18-25,Paperback,5
ORD-1255,2023-01-07,The Martian,Andy Weir,Science Fiction,1,15.67,15.67,Student,Credit Card,Female,18-25,Paperback,5
ORD-1256,2023-01-07,Gone Girl,Gillian Flynn,Thriller,1,23.26,23.26,Collector,Credit Card,Female,56+,Hardcover,3
ORD-1257,2023-01-07,1984,George Orwell,Dystopian,1,15.04,15.04,Collector,Credit Card,Female,56+,Hardcover,3
ORD-1258,2023-01-07,The Fault in Our Stars,John Green,Young Adult,1,19.74,19.74,Collector,Credit Card,Female,56+,Hardcover,3
ORD-1259,2023-01-07,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,25.41,25.41,Collector,Credit Card,Female,56+,Hardcover,3
ORD-1260,2023-01-07,To Kill a Mockingbird,Harper Lee,Classic,1,21.58,21.58,Teacher,Credit Card,Male,56+,Hardcover,3
ORD-1261,2023-01-07,The Alchemist,Paulo Coelho,Fiction,1,21.21,21.21,Teacher,Credit Card,Male,56+,Hardcover,3
ORD-1262,2023-01-07,Brave New World,Aldous Huxley,Dystopian,1,11.27,11.27,Student,Paypal,Male,18-25,Paperback,3
ORD-1263,2023-01-07,To Kill a Mockingbird,Harper Lee,Classic,1,15.82,15.82,Student,Paypal,Male,18-25,Paperback,3
ORD-1264,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.68,9.68,Regular,Credit Card,Female,56+,Paperback,5
ORD-1265,2023-01-07,The Alchemist,Paulo Coelho,Fiction,1,10.91,10.91,Regular,Credit Card,Female,18-25,E-book,5
ORD-1266,2023-01-07,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,11.52,11.52,Regular,Credit Card,Female,18-25,E-book,5
ORD-1267,2023-01-07,The Handmaid's Tale,Margaret Atwood,Dystopian,1,10.39,10.39,Regular,Credit Card,Female,18-25,E-book,5
ORD-1268,2023-01-07,The Shining,Stephen King,Horror,1,11.22,11.22,Regular,Credit Card,Female,18-25,E-book,5
ORD-1269,2023-01-07,The Road,Cormac McCarthy,Post-Apocalyptic,1,10.34,10.34,Regular,Credit Card,Female,18-25,E-book,5
ORD-1270,2023-01-07,The Kite Runner,Khaled Hosseini,Fiction,1,12.95,12.95,Regular,Debit Card,Male,36-45,Paperback,3
ORD-1271,2023-01-07,It,Stephen King,Horror,1,19.15,19.15,Student,Credit Card,Male,56+,Paperback,5
ORD-1272,2023-01-07,The Alchemist,Paulo Coelho,Fiction,1,14.09,14.09,Student,Credit Card,Male,56+,Paperback,5
ORD-1273,2023-01-07,The Fault in Our Stars,John Green,Young Adult,1,12.26,12.26,Student,Credit Card,Male,56+,Paperback,5
ORD-1274,2023-01-07,The Stand,Stephen King,Horror,2,19.15,38.3,Student,Credit Card,Male,56+,Paperback,5
ORD-1275,2023-01-07,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.1,17.1,Student,Credit Card,Male,56+,Paperback,5
ORD-1276,2023-01-07,Gone Girl,Gillian Flynn,Thriller,1,16.12,16.12,Teacher,Credit Card,Male,46-55,Paperback,5
ORD-1277,2023-01-07,Gone Girl,Gillian Flynn,Thriller,1,15.97,15.97,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1278,2023-01-07,To Kill a Mockingbird,Harper Lee,Classic,1,13.61,13.61,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1279,2023-01-07,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.54,16.54,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1280,2023-01-07,The Hunger Games,Suzanne Collins,Young Adult,1,20.72,20.72,Collector,Debit Card,Male,18-25,Hardcover,5
ORD-1281,2023-01-07,The Great Gatsby,F. Scott Fitzgerald,Classic,1,19.15,19.15,Collector,Debit Card,Male,18-25,Hardcover,5
ORD-1282,2023-01-07,The Catcher in the Rye,J.D. Salinger,Classic,1,14.97,14.97,Student,Credit Card,Male,"26,35",Paperback,3
ORD-1283,2023-01-07,1984,George Orwell,Dystopian,1,10.3,10.3,Student,Credit Card,Male,"26,35",Paperback,3
ORD-1284,2023-01-07,The Alchemist,Paulo Coelho,Fiction,1,12.31,12.31,Student,Credit Card,Male,"26,35",Paperback,3
ORD-1285,2023-01-07,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,18.95,18.95,Student,Credit Card,Male,"26,35",Paperback,3
ORD-1286,2023-01-07,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,16.87,16.87,Teacher,Paypal,Male,36-45,E-book,4
ORD-1287,2023-01-07,The Road,Cormac McCarthy,Post-Apocalyptic,1,8.96,8.96,Teacher,Paypal,Male,36-45,E-book,4
ORD-1288,2023-01-07,The Handmaid's Tale,Margaret Atwood,Dystopian,1,10.54,10.54,Teacher,Paypal,Male,36-45,E-book,4
ORD-1289,2023-01-07,The Shining,Stephen King,Horror,1,10.27,10.27,Teacher,Paypal,Male,36-45,E-book,4
ORD-1290,2023-01-07,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,17.65,17.65,Regular,Credit Card,Male,56+,Paperback,4
ORD-1291,2023-01-07,The Martian,Andy Weir,Science Fiction,1,14.61,14.61,Regular,Credit Card,Male,56+,Paperback,4
ORD-1292,2023-01-07,Pride and Prejudice,Jane Austen,Classic,1,11.98,11.98,Regular,Credit Card,Male,56+,Paperback,4
ORD-1293,2023-01-07,The Kite Runner,Khaled Hosseini,Fiction,1,13.64,13.64,Regular,Credit Card,Male,56+,Paperback,4
ORD-1294,2023-01-07,The Stand,Stephen King,Horror,1,21.84,21.84,Regular,Credit Card,Male,56+,Paperback,4
ORD-1295,2023-01-07,Gone Girl,Gillian Flynn,Thriller,2,14.08,28.15,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-1296,2023-01-07,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.42,16.42,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-1297,2023-01-07,The Catcher in the Rye,J.D. Salinger,Classic,1,14.8,14.8,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-1298,2023-01-07,The Stand,Stephen King,Horror,3,20.27,60.82,Regular,Debit Card,Female,"26,35",Paperback,5
ORD-1299,2023-01-07,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.25,16.25,Student,Debit Card,Male,18-25,Paperback,3
ORD-1300,2023-01-07,The Martian,Andy Weir,Science Fiction,1,13.93,13.93,Student,Debit Card,Male,18-25,Paperback,3
ORD-1301,2023-01-07,The Da Vinci Code,Dan Brown,Thriller,1,15.33,15.33,Student,Debit Card,Male,18-25,Paperback,3
ORD-1302,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.16,9.16,Student,Debit Card,Male,18-25,Paperback,3
ORD-1303,2023-01-07,Brave New World,Aldous Huxley,Dystopian,1,10.98,10.98,Regular,Debit Card,Male,46-55,Paperback,3
ORD-1304,2023-01-07,The Stand,Stephen King,Horror,1,21.95,21.95,Regular,Debit Card,Male,46-55,Paperback,3
ORD-1305,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.3,10.3,Regular,Debit Card,Male,46-55,Paperback,3
ORD-1306,2023-01-07,The Catcher in the Rye,J.D. Salinger,Classic,3,13.11,39.34,Regular,Debit Card,Male,46-55,Paperback,3
ORD-1307,2023-01-07,The Kite Runner,Khaled Hosseini,Fiction,1,12.08,12.08,Regular,Debit Card,Male,46-55,Paperback,3
ORD-1308,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,9.3,9.3,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-1309,2023-01-07,The Martian,Andy Weir,Science Fiction,1,15.09,15.09,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-1310,2023-01-07,Pride and Prejudice,Jane Austen,Classic,1,11.47,11.47,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-1311,2023-01-07,Gone Girl,Gillian Flynn,Thriller,2,14.28,28.56,Teacher,Credit Card,Female,46-55,Paperback,4
ORD-1312,2023-01-07,The Little Prince,Antoine de Saint-Exupéry,Fiction,1,10.65,10.65,Student,Credit Card,Male,18-25,Paperback,3
ORD-1313,2023-01-07,Brave New World,Aldous Huxley,Dystopian,1,11.28,11.28,Student,Credit Card,Male,18-25,Paperback,3
ORD-1314,2023-01-07,The Handmaid's Tale,Margaret Atwood,Dystopian,1,13.59,13.59,Student,Credit Card,Male,18-25,Paperback,3
ORD-1315,2023-01-07,The Martian,Andy Weir,Science Fiction,1,13.66,13.66,Student,Credit Card,Male,18-25,Paperback,3
ORD-1316,2023-01-07,The Road,Cormac McCarthy,Post-Apocalyptic,1,11.84,11.84,Student,Credit Card,Male,18-25,Paperback,3
ORD-1317,2023-01-07,Gone Girl,Gillian Flynn,Thriller,3,13.07,39.21,Regular,Debit Card,Male,18-25,E-book,3
ORD-1318,2023-01-07,The Lord of the Rings,J.R.R. Tolkien,Fantasy,1,14.82,14.82,Regular,Debit Card,Male,18-25,E-book,3
ORD-1319,2023-01-07,The Stand,Stephen King,Horror,2,15.89,31.78,Regular,Debit Card,Male,18-25,E-book,3
ORD-1320,2023-01-07,1984,George Orwell,Dystopian,1,9.1,9.1,Regular,Debit Card,Male,18-25,E-book,3
ORD-1321,2023-01-07,The Great Gatsby,F. Scott Fitzgerald,Classic,1,11.01,11.01,Regular,Debit Card,Male,18-25,E-book,3
ORD-1322,2023-01-07,1984,George Orwell,Dystopian,2,8.48,16.95,Student,Credit Card,Female,"26,35",E-book,3
ORD-1323,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,25.9,25.9,Student,Credit Card,Female,56+,Hardcover,3
ORD-1324,2023-01-08,The Fault in Our Stars,John Green,Young Adult,1,19.76,19.76,Student,Credit Card,Female,56+,Hardcover,3
ORD-1325,2023-01-08,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,27.72,27.72,Student,Credit Card,Female,56+,Hardcover,3
ORD-1326,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,22.38,22.38,Student,Credit Card,Female,56+,Hardcover,3
ORD-1327,2023-01-08,The Great Gatsby,F. Scott Fitzgerald,Classic,1,18.42,18.42,Teacher,Debit Card,Male,18-25,Hardcover,5
ORD-1328,2023-01-08,The Book Thief,Markus Zusak,Historical Fiction,1,19.15,19.15,Teacher,Debit Card,Male,18-25,Hardcover,5
ORD-1329,2023-01-08,Pride and Prejudice,Jane Austen,Classic,1,17.3,17.3,Teacher,Debit Card,Male,18-25,Hardcover,5
ORD-1330,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,14.56,14.56,Regular,Credit Card,Female,56+,Paperback,3
ORD-1331,2023-01-08,The Alchemist,Paulo Coelho,Fiction,1,13.58,13.58,Regular,Credit Card,Female,56+,Paperback,3
ORD-1332,2023-01-08,The Hobbit,J.R.R. Tolkien,Fantasy,1,17.55,17.55,Student,Credit Card,Male,36-45,Paperback,5
ORD-1333,2023-01-08,Brave New World,Aldous Huxley,Dystopian,1,10.85,10.85,Student,Credit Card,Male,36-45,Paperback,5
ORD-1334,2023-01-08,The Martian,Andy Weir,Science Fiction,1,14.79,14.79,Student,Credit Card,Male,36-45,Paperback,5
ORD-1335,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,13.49,13.49,Student,Credit Card,Male,36-45,Paperback,5
ORD-1336,2023-01-08,The Chronicles of Narnia,C.S. Lewis,Fantasy,1,16.37,16.37,Student,Credit Card,Male,36-45,Paperback,5
ORD-1337,2023-01-08,The Fault in Our Stars,John Green,Young Adult,1,12.24,12.24,Student,Paypal,Female,56+,Paperback,3
ORD-1338,2023-01-08,The Kite Runner,Khaled Hosseini,Fiction,2,13.26,26.52,Student,Paypal,Female,56+,Paperback,3
ORD-1339,2023-01-08,The Hunger Games,Suzanne Collins,Young Adult,1,14.81,14.81,Student,Paypal,Female,56+,Paperback,3
ORD-1340,2023-01-08,The Hobbit,J.R.R. Tolkien,Fantasy,1,16.48,16.48,Student,Paypal,Female,56+,Paperback,3
ORD-1341,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,14.81,14.81,Student,Paypal,Female,56+,Paperback,3
ORD-1342,2023-01-08,Pride and Prejudice,Jane Austen,Classic,1,10.94,10.94,Student,Debit Card,Female,18-25,Paperback,4
ORD-1343,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,15.16,15.16,Student,Debit Card,Female,18-25,Paperback,4
ORD-1344,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,14.59,14.59,Regular,Credit Card,Female,36-45,Paperback,3
ORD-1345,2023-01-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,1,18.05,18.05,Regular,Credit Card,Female,36-45,Paperback,3
ORD-1346,2023-01-08,The Kite Runner,Khaled Hosseini,Fiction,1,11.89,11.89,Regular,Credit Card,Female,36-45,Paperback,3
ORD-1347,2023-01-08,To Kill a Mockingbird,Harper Lee,Classic,1,14.63,14.63,Regular,Credit Card,Female,36-45,Paperback,3
ORD-1348,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,3,13.12,39.37,Teacher,Credit Card,Male,36-45,Paperback,3
ORD-1349,2023-01-08,The Hobbit,J.R.R. Tolkien,Fantasy,1,14.95,14.95,Teacher,Credit Card,Male,36-45,Paperback,3
ORD-1350,2023-01-08,The Road,Cormac McCarthy,Post-Apocalyptic,1,12.41,12.41,Teacher,Credit Card,Male,36-45,Paperback,3
ORD-1351,2023-01-08,To Kill a Mockingbird,Harper Lee,Classic,1,14.69,14.69,Teacher,Credit Card,Male,36-45,Paperback,3
ORD-1352,2023-01-08,Brave New World,Aldous Huxley,Dystopian,1,11.52,11.52,Teacher,Credit Card,Male,36-45,Paperback,3
ORD-1353,2023-01-08,The Road,Cormac McCarthy,Post-Apocalyptic,1,16.99,16.99,Regular,Debit Card,Male,56+,Hardcover,3
ORD-1354,2023-01-08,Gone Girl,Gillian Flynn,Thriller,1,22.63,22.63,Regular,Debit Card,Male,56+,Hardcover,3
ORD-1355,2023-01-08,The Kite Runner,Khaled Hosseini,Fiction,1,18.18,18.18,Regular,Debit Card,Male,56+,Hardcover,3
ORD-1356,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,24.84,24.84,Regular,Debit Card,Male,56+,Hardcover,3
ORD-1357,2023-01-08,The Book Thief,Markus Zusak,Historical Fiction,1,11.14,11.14,Regular,Paypal,Male,18-25,E-book,5
ORD-1358,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,12.12,12.12,Regular,Paypal,Male,18-25,E-book,5
ORD-1359,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,12.09,12.09,Regular,Paypal,Male,18-25,E-book,5
ORD-1360,2023-01-08,The Alchemist,Paulo Coelho,Fiction,1,14.17,14.17,Regular,Debit Card,Female,36-45,Paperback,5
ORD-1361,2023-01-08,The Martian,Andy Weir,Science Fiction,1,15.95,15.95,Regular,Debit Card,Female,36-45,Paperback,5
ORD-1362,2023-01-08,Pride and Prejudice,Jane Austen,Classic,1,12.65,12.65,Student,Credit Card,Female,"26,35",Paperback,5
ORD-1363,2023-01-08,1984,George Orwell,Dystopian,1,11.41,11.41,Student,Credit Card,Female,"26,35",Paperback,5
ORD-1364,2023-01-08,The Da Vinci Code,Dan Brown,Thriller,1,14.74,14.74,Student,Credit Card,Female,"26,35",Paperback,5
ORD-1365,2023-01-08,1984,George Orwell,Dystopian,1,10.38,10.38,Student,Paypal,Male,56+,Paperback,5
ORD-1366,2023-01-08,To Kill a Mockingbird,Harper Lee,Classic,1,15.26,15.26,Student,Paypal,Male,56+,Paperback,5
ORD-1367,2023-01-08,Gone Girl,Gillian Flynn,Thriller,1,15.61,15.61,Student,Paypal,Male,56+,Paperback,5
ORD-1368,2023-01-08,The Fault in Our Stars,John Green,Young Adult,1,12.3,12.3,Teacher,Paypal,Male,"26,35",Paperback,4
ORD-1369,2023-01-08,The Book Thief,Markus Zusak,Historical Fiction,1,14.94,14.94,Teacher,Paypal,Male,"26,35",Paperback,4
ORD-1370,2023-01-08,The Hobbit,J.R.R. Tolkien,Fantasy,1,15.44,15.44,Student,Credit Card,Female,46-55,Paperback,3
ORD-1371,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,16.84,16.84,Student,Credit Card,Female,46-55,Paperback,3
ORD-1372,2023-01-08,To Kill a Mockingbird,Harper Lee,Classic,1,15.5,15.5,Student,Credit Card,Female,46-55,Paperback,3
ORD-1373,2023-01-08,The Girl with the Dragon Tattoo,Stieg Larsson,Thriller,1,21.61,21.61,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-1374,2023-01-08,Harry Potter and the Philosopher's Stone,J.K. Rowling,Fantasy,3,25.29,75.87,Collector,Credit Card,Female,36-45,Hardcover,3
ORD-1375,2023-01-08,The Hobbit,J.R.R. Tolkien,Fantasy,2,12.67,25.35,Teacher,Debit Card,Female,36-45,E-book,4
ORD-1376,2023-01-08,The Catcher in the Rye,J.D. Salinger,Classic,1,11.76,11.76,Teacher,Debit Card,Female,36-45,E-book,4
ORD-1377,2023-01-08,To Kill a Mockingbird,Harper Lee,Classic,3,12.94,38.81,Teacher,Debit Card,Female,36-45,E-book,4
ORD-1378,2023-01-08,The Book Thief,Markus Zusak,Historical Fiction,1,11.56,11.56,Teacher,Debit Card,Female,36-45,E-book,4
ORD-1379,2023-01-08,1984,George Orwell,Dystopian,1,11.28,11.28,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1380,2023-01-08,The Shining,Stephen King,Horror,1,12.5,12.5,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1381,2023-01-08,Brave New World,Aldous Huxley,Dystopian,1,11.58,11.58,Regular,Credit Card,Male,"26,35",Paperback,4
ORD-1382,2023-01-09,To Kill a Mockingbird,Harper Lee,Classic,1,14.61,14.61,Regular,Credit Card,Female,"26,35",Paperback,4
ORD-1383,2023-01-09,Gone Girl,Gillian Flynn,Thriller,1,13.94,13.94,Regular,Credit Card,Female,"26,35",Paperback,4
